Gene	sgRNA	eff
S100a11	S100a11_1	1
Ppt2	Ppt2_4	1
Ppt2	Ppt2_2	1
Ppt2	Ppt2_5	1
Ppt2	Ppt2_1	1
Ppt2	Ppt2_3	1
S100g	S100g_2	1
S100g	S100g_3	1
S100g	S100g_5	1
S100g	S100g_1	1
S100g	S100g_4	1
Samhd1	Samhd1_2	1
Samhd1	Samhd1_4	1
Samhd1	Samhd1_5	1
Samhd1	Samhd1_3	1
Samhd1	Samhd1_1	1
Acaa1b	Acaa1b_2	1
Acaa1b	Acaa1b_4	1
Acaa1b	Acaa1b_5	1
Acaa1b	Acaa1b_1	1
Acaa1b	Acaa1b_3	1
Col6a6	Col6a6_1	1
Col6a6	Col6a6_3	1
Col6a6	Col6a6_2	1
Col6a6	Col6a6_5	1
Col6a6	Col6a6_4	1
Carns1	Carns1_4	1
Carns1	Carns1_3	1
Carns1	Carns1_2	1
Carns1	Carns1_1	1
Carns1	Carns1_5	1
Pknox1	Pknox1_4	1
Pknox1	Pknox1_5	1
Pknox1	Pknox1_2	1
Pknox1	Pknox1_3	1
Pknox1	Pknox1_1	1
Hpse	Hpse_2	1
Hpse	Hpse_5	1
Hpse	Hpse_1	1
Hpse	Hpse_4	1
Hpse	Hpse_3	1
Mad2l1	Mad2l1_1	1
Mad2l1	Mad2l1_3	1
Mad2l1	Mad2l1_5	1
Mad2l1	Mad2l1_2	1
Mad2l1	Mad2l1_4	1
Taf11	Taf11_3	1
Taf11	Taf11_1	1
Taf11	Taf11_5	1
Taf11	Taf11_4	1
Taf11	Taf11_2	1
Lhfpl1	Lhfpl1_1	1
Lhfpl1	Lhfpl1_4	1
Lhfpl1	Lhfpl1_3	1
Lhfpl1	Lhfpl1_2	1
Lhfpl1	Lhfpl1_5	1
1700001K19Rik	1700001K19Rik_2	1
1700001K19Rik	1700001K19Rik_3	1
1700001K19Rik	1700001K19Rik_5	1
1700001K19Rik	1700001K19Rik_1	1
1700001K19Rik	1700001K19Rik_4	1
1700019O17Rik	1700019O17Rik_1	1
1700019O17Rik	1700019O17Rik_4	1
1700019O17Rik	1700019O17Rik_2	1
1700019O17Rik	1700019O17Rik_5	1
1700019O17Rik	1700019O17Rik_3	1
Ctdsp2	Ctdsp2_2	1
Ctdsp2	Ctdsp2_1	1
Ctdsp2	Ctdsp2_3	1
Ctdsp2	Ctdsp2_5	1
Ctdsp2	Ctdsp2_4	1
Oma1	Oma1_3	1
Oma1	Oma1_5	1
Oma1	Oma1_4	1
Oma1	Oma1_1	1
Oma1	Oma1_2	1
Ppox	Ppox_5	1
Ppox	Ppox_2	1
Ppox	Ppox_3	1
Ppox	Ppox_1	1
Ppox	Ppox_4	1
Cnksr2	Cnksr2_1	1
Cnksr2	Cnksr2_3	1
Cnksr2	Cnksr2_4	1
Cnksr2	Cnksr2_2	1
Cnksr2	Cnksr2_5	1
Gm10972	Gm10972_1	1
Rwdd4a	Rwdd4a_3	1
Rwdd4a	Rwdd4a_2	1
Rwdd4a	Rwdd4a_5	1
Rwdd4a	Rwdd4a_1	1
Rwdd4a	Rwdd4a_4	1
Xylt2	Xylt2_4	1
Xylt2	Xylt2_3	1
Xylt2	Xylt2_1	1
Xylt2	Xylt2_5	1
Xylt2	Xylt2_2	1
Nsfl1c	Nsfl1c_3	1
Nsfl1c	Nsfl1c_2	1
Nsfl1c	Nsfl1c_4	1
Nsfl1c	Nsfl1c_5	1
Nsfl1c	Nsfl1c_1	1
Dmd	Dmd_4	1
Dmd	Dmd_5	1
Dmd	Dmd_3	1
Dmd	Dmd_2	1
Dmd	Dmd_1	1
Rnd2	Rnd2_2	1
Rnd2	Rnd2_5	1
Rnd2	Rnd2_4	1
Rnd2	Rnd2_1	1
Rnd2	Rnd2_3	1
2010107E04Rik	2010107E04Rik_3	1
2010107E04Rik	2010107E04Rik_4	1
2010107E04Rik	2010107E04Rik_1	1
2010107E04Rik	2010107E04Rik_2	1
Sclt1	Sclt1_3	1
Sclt1	Sclt1_4	1
Sclt1	Sclt1_5	1
Sclt1	Sclt1_2	1
Sclt1	Sclt1_1	1
Helt	Helt_2	1
Helt	Helt_5	1
Helt	Helt_1	1
Helt	Helt_3	1
Helt	Helt_4	1
Aldh3b2	Aldh3b2_4	1
Aldh3b2	Aldh3b2_5	1
Aldh3b2	Aldh3b2_2	1
Aldh3b2	Aldh3b2_3	1
Aldh3b2	Aldh3b2_1	1
Pdzd4	Pdzd4_2	1
Pdzd4	Pdzd4_5	1
Pdzd4	Pdzd4_1	1
Pdzd4	Pdzd4_3	1
Pdzd4	Pdzd4_4	1
Tor1aip1	Tor1aip1_3	1
Tor1aip1	Tor1aip1_5	1
Tor1aip1	Tor1aip1_1	1
Tor1aip1	Tor1aip1_4	1
Tor1aip1	Tor1aip1_2	1
Atxn1	Atxn1_1	1
Atxn1	Atxn1_2	1
Atxn1	Atxn1_5	1
Atxn1	Atxn1_3	1
Atxn1	Atxn1_4	1
A930004D18Rik	A930004D18Rik_1	1
A930004D18Rik	A930004D18Rik_5	1
A930004D18Rik	A930004D18Rik_3	1
A930004D18Rik	A930004D18Rik_4	1
A930004D18Rik	A930004D18Rik_2	1
Clspn	Clspn_2	1
Clspn	Clspn_4	1
Clspn	Clspn_1	1
Clspn	Clspn_3	1
Clspn	Clspn_5	1
Acbd6	Acbd6_2	1
Acbd6	Acbd6_4	1
Acbd6	Acbd6_3	1
Acbd6	Acbd6_1	1
Acbd6	Acbd6_5	1
Sfxn3	Sfxn3_2	1
Sfxn3	Sfxn3_1	1
Sfxn3	Sfxn3_4	1
Sfxn3	Sfxn3_3	1
Sfxn3	Sfxn3_5	1
9230109A22Rik	9230109A22Rik_1	1
Tal1	Tal1_4	1
Tal1	Tal1_5	1
Tal1	Tal1_2	1
Tal1	Tal1_1	1
Tal1	Tal1_3	1
Atp8b4	Atp8b4_4	1
Atp8b4	Atp8b4_2	1
Atp8b4	Atp8b4_5	1
Atp8b4	Atp8b4_1	1
Atp8b4	Atp8b4_3	1
Olfr555	Olfr555_3	1
Olfr555	Olfr555_4	1
Olfr555	Olfr555_2	1
Olfr555	Olfr555_1	1
Olfr555	Olfr555_5	1
Nfatc4	Nfatc4_4	1
Nfatc4	Nfatc4_5	1
Nfatc4	Nfatc4_2	1
Nfatc4	Nfatc4_1	1
Nfatc4	Nfatc4_3	1
Des	Des_4	1
Des	Des_3	1
Des	Des_5	1
Des	Des_1	1
Des	Des_2	1
Arf3	Arf3_4	1
Arf3	Arf3_1	1
Arf3	Arf3_5	1
Arf3	Arf3_2	1
Arf3	Arf3_3	1
Olfr1173	Olfr1173_2	1
Olfr1173	Olfr1173_1	1
Masp2	Masp2_3	1
Masp2	Masp2_4	1
Masp2	Masp2_1	1
Masp2	Masp2_5	1
Masp2	Masp2_2	1
Apoa4	Apoa4_4	1
Apoa4	Apoa4_3	1
Apoa4	Apoa4_1	1
Apoa4	Apoa4_5	1
Apoa4	Apoa4_2	1
Slc25a48	Slc25a48_1	1
Slc25a48	Slc25a48_2	1
Slc25a48	Slc25a48_4	1
Slc25a48	Slc25a48_3	1
Slc25a48	Slc25a48_5	1
B020011L13Rik	B020011L13Rik_1	1
Zfp61	Zfp61_2	1
Zfp61	Zfp61_4	1
Zfp61	Zfp61_5	1
Zfp61	Zfp61_3	1
Zfp61	Zfp61_1	1
5330417C22Rik	5330417C22Rik_2	1
5330417C22Rik	5330417C22Rik_3	1
5330417C22Rik	5330417C22Rik_5	1
5330417C22Rik	5330417C22Rik_4	1
5330417C22Rik	5330417C22Rik_1	1
Rtf1	Rtf1_2	1
Rtf1	Rtf1_1	1
Rtf1	Rtf1_4	1
Rtf1	Rtf1_5	1
Rtf1	Rtf1_3	1
Prdm9	Prdm9_2	1
Prdm9	Prdm9_3	1
Prdm9	Prdm9_1	1
Prdm9	Prdm9_5	1
Prdm9	Prdm9_4	1
Fam109b	Fam109b_5	1
Fam109b	Fam109b_1	1
Fam109b	Fam109b_3	1
Fam109b	Fam109b_2	1
Fam109b	Fam109b_4	1
Tarm1	Tarm1_5	1
Tarm1	Tarm1_3	1
Tarm1	Tarm1_4	1
Tarm1	Tarm1_2	1
Tarm1	Tarm1_1	1
Gm19965	Gm19965_4	1
Gm19965	Gm19965_1	1
Gm19965	Gm19965_2	1
Gm19965	Gm19965_5	1
Gm19965	Gm19965_3	1
Ascl3	Ascl3_2	1
Ascl3	Ascl3_3	1
Ascl3	Ascl3_5	1
Ascl3	Ascl3_4	1
Ascl3	Ascl3_1	1
Cnn1	Cnn1_2	1
Cnn1	Cnn1_1	1
Cnn1	Cnn1_3	1
Cnn1	Cnn1_4	1
Cnn1	Cnn1_5	1
Npas3	Npas3_1	1
Npas3	Npas3_5	1
Npas3	Npas3_2	1
Npas3	Npas3_4	1
Npas3	Npas3_3	1
Slc35c1	Slc35c1_5	1
Slc35c1	Slc35c1_3	1
Slc35c1	Slc35c1_4	1
Slc35c1	Slc35c1_1	1
Slc35c1	Slc35c1_2	1
Ddx3x	Ddx3x_3	1
Ddx3x	Ddx3x_2	1
Ddx3x	Ddx3x_1	1
Ddx3x	Ddx3x_5	1
Ddx3x	Ddx3x_4	1
Zfp507	Zfp507_1	1
Zfp507	Zfp507_5	1
Zfp507	Zfp507_4	1
Zfp507	Zfp507_3	1
Zfp507	Zfp507_2	1
Olfr1101	Olfr1101_5	1
Olfr1101	Olfr1101_4	1
Olfr1101	Olfr1101_2	1
Olfr1101	Olfr1101_1	1
Olfr1101	Olfr1101_3	1
Nkain2	Nkain2_5	1
Nkain2	Nkain2_1	1
Nkain2	Nkain2_3	1
Nkain2	Nkain2_4	1
Nkain2	Nkain2_2	1
Eef1d	Eef1d_3	1
Eef1d	Eef1d_4	1
Eef1d	Eef1d_2	1
Eef1d	Eef1d_1	1
Eef1d	Eef1d_5	1
Pfdn5	Pfdn5_4	1
Pfdn5	Pfdn5_5	1
Pfdn5	Pfdn5_1	1
Pfdn5	Pfdn5_2	1
Pfdn5	Pfdn5_3	1
Tesk1	Tesk1_2	1
Tesk1	Tesk1_1	1
Tesk1	Tesk1_3	1
Tesk1	Tesk1_5	1
Tesk1	Tesk1_4	1
Pigx	Pigx_4	1
Pigx	Pigx_3	1
Pigx	Pigx_5	1
Pigx	Pigx_2	1
Pigx	Pigx_1	1
Zfp81	Zfp81_3	1
Zfp81	Zfp81_4	1
Zfp81	Zfp81_1	1
Zfp81	Zfp81_5	1
Zfp81	Zfp81_2	1
Fam178a	Fam178a_4	1
Fam178a	Fam178a_3	1
Fam178a	Fam178a_2	1
Fam178a	Fam178a_1	1
Fam178a	Fam178a_5	1
Rcc2	Rcc2_2	1
Rcc2	Rcc2_4	1
Rcc2	Rcc2_5	1
Rcc2	Rcc2_3	1
Rcc2	Rcc2_1	1
Olfr262	Olfr262_5	1
Olfr262	Olfr262_1	1
Olfr262	Olfr262_3	1
Olfr262	Olfr262_4	1
Olfr262	Olfr262_2	1
Cdadc1	Cdadc1_5	1
Cdadc1	Cdadc1_2	1
Cdadc1	Cdadc1_4	1
Cdadc1	Cdadc1_3	1
Cdadc1	Cdadc1_1	1
Casc5	Casc5_3	1
Casc5	Casc5_5	1
Casc5	Casc5_4	1
Casc5	Casc5_1	1
Casc5	Casc5_2	1
Olfr612	Olfr612_2	1
Olfr612	Olfr612_1	1
Samd4	Samd4_2	1
Samd4	Samd4_3	1
Samd4	Samd4_5	1
Samd4	Samd4_1	1
Samd4	Samd4_4	1
Art2b	Art2b_2	1
Art2b	Art2b_1	1
Art2b	Art2b_4	1
Art2b	Art2b_3	1
Art2b	Art2b_5	1
Pigf	Pigf_2	1
Pigf	Pigf_3	1
Pigf	Pigf_1	1
Pigf	Pigf_5	1
Pigf	Pigf_4	1
4930426L09Rik	4930426L09Rik_3	1
4930426L09Rik	4930426L09Rik_4	1
4930426L09Rik	4930426L09Rik_2	1
4930426L09Rik	4930426L09Rik_1	1
Tnni3	Tnni3_3	1
Tnni3	Tnni3_2	1
Tnni3	Tnni3_5	1
Tnni3	Tnni3_4	1
Tnni3	Tnni3_1	1
Tshz3	Tshz3_3	1
Tshz3	Tshz3_1	1
Tshz3	Tshz3_5	1
Tshz3	Tshz3_4	1
Tshz3	Tshz3_2	1
Zfp949	Zfp949_2	1
Zfp949	Zfp949_1	1
Zfp949	Zfp949_5	1
Zfp949	Zfp949_3	1
Zfp949	Zfp949_4	1
Pth	Pth_4	1
Pth	Pth_2	1
Pth	Pth_3	1
Pth	Pth_5	1
Pth	Pth_1	1
Pdk1	Pdk1_1	1
Pdk1	Pdk1_4	1
Pdk1	Pdk1_3	1
Pdk1	Pdk1_5	1
Pdk1	Pdk1_2	1
Fgd5	Fgd5_5	1
Fgd5	Fgd5_3	1
Fgd5	Fgd5_1	1
Fgd5	Fgd5_4	1
Fgd5	Fgd5_2	1
Atp5d	Atp5d_2	1
Atp5d	Atp5d_4	1
Atp5d	Atp5d_1	1
Atp5d	Atp5d_3	1
Atp5d	Atp5d_5	1
1700067K01Rik	1700067K01Rik_1	1
1700067K01Rik	1700067K01Rik_3	1
1700067K01Rik	1700067K01Rik_5	1
1700067K01Rik	1700067K01Rik_4	1
1700067K01Rik	1700067K01Rik_2	1
Fam96a	Fam96a_5	1
Fam96a	Fam96a_1	1
Fam96a	Fam96a_4	1
Fam96a	Fam96a_2	1
Fam96a	Fam96a_3	1
Itln1	Itln1_3	1
Itln1	Itln1_4	1
Itln1	Itln1_5	1
Itln1	Itln1_1	1
Itln1	Itln1_2	1
Rab11b	Rab11b_3	1
Rab11b	Rab11b_2	1
Rab11b	Rab11b_1	1
Rab11b	Rab11b_4	1
Rab11b	Rab11b_5	1
D630039A03Rik	D630039A03Rik_2	1
D630039A03Rik	D630039A03Rik_3	1
D630039A03Rik	D630039A03Rik_1	1
D630039A03Rik	D630039A03Rik_5	1
D630039A03Rik	D630039A03Rik_4	1
Cgn	Cgn_3	1
Cgn	Cgn_5	1
Cgn	Cgn_2	1
Cgn	Cgn_1	1
Cgn	Cgn_4	1
Nde1	Nde1_1	1
Nde1	Nde1_3	1
Nde1	Nde1_5	1
Nde1	Nde1_4	1
Nde1	Nde1_2	1
Akr1c19	Akr1c19_5	1
Akr1c19	Akr1c19_3	1
Akr1c19	Akr1c19_1	1
Akr1c19	Akr1c19_4	1
Akr1c19	Akr1c19_2	1
Ablim2	Ablim2_5	1
Ablim2	Ablim2_3	1
Ablim2	Ablim2_4	1
Ablim2	Ablim2_1	1
Ablim2	Ablim2_2	1
Rnf222	Rnf222_4	1
Rnf222	Rnf222_2	1
Rnf222	Rnf222_5	1
Rnf222	Rnf222_1	1
Rnf222	Rnf222_3	1
Pitx1	Pitx1_1	1
Pitx1	Pitx1_2	1
Pitx1	Pitx1_3	1
Pitx1	Pitx1_5	1
Pitx1	Pitx1_4	1
4933403O08Rik	4933403O08Rik_3	1
4933403O08Rik	4933403O08Rik_1	1
4933403O08Rik	4933403O08Rik_4	1
4933403O08Rik	4933403O08Rik_2	1
4933403O08Rik	4933403O08Rik_5	1
Tor1aip2	Tor1aip2_3	1
Tor1aip2	Tor1aip2_5	1
Tor1aip2	Tor1aip2_2	1
Tor1aip2	Tor1aip2_4	1
Tor1aip2	Tor1aip2_1	1
Myoz1	Myoz1_3	1
Myoz1	Myoz1_4	1
Myoz1	Myoz1_2	1
Myoz1	Myoz1_1	1
Myoz1	Myoz1_5	1
Psmd7	Psmd7_1	1
Psmd7	Psmd7_4	1
Psmd7	Psmd7_3	1
Psmd7	Psmd7_5	1
Psmd7	Psmd7_2	1
Jade3	Jade3_5	1
Jade3	Jade3_4	1
Jade3	Jade3_3	1
Jade3	Jade3_2	1
Jade3	Jade3_1	1
Dok7	Dok7_1	1
Dok7	Dok7_5	1
Dok7	Dok7_2	1
Dok7	Dok7_3	1
Dok7	Dok7_4	1
Gm773	Gm773_4	1
Gm773	Gm773_5	1
Gm773	Gm773_2	1
Gm773	Gm773_3	1
Gm773	Gm773_1	1
Slc16a3	Slc16a3_3	1
Slc16a3	Slc16a3_2	1
Slc16a3	Slc16a3_1	1
Slc16a3	Slc16a3_4	1
Slc16a3	Slc16a3_5	1
Ptpn6	Ptpn6_3	1
Ptpn6	Ptpn6_1	1
Ptpn6	Ptpn6_4	1
Ptpn6	Ptpn6_5	1
Ptpn6	Ptpn6_2	1
Ago3	Ago3_2	1
Ago3	Ago3_3	1
Ago3	Ago3_1	1
Ago3	Ago3_5	1
Ago3	Ago3_4	1
Cracr2a	Cracr2a_3	1
Cracr2a	Cracr2a_4	1
Cracr2a	Cracr2a_5	1
Cracr2a	Cracr2a_1	1
Cracr2a	Cracr2a_2	1
Atf2	Atf2_1	1
Atf2	Atf2_4	1
Atf2	Atf2_2	1
Atf2	Atf2_5	1
Atf2	Atf2_3	1
Zfp777	Zfp777_3	1
Zfp777	Zfp777_4	1
Zfp777	Zfp777_1	1
Zfp777	Zfp777_2	1
Zfp777	Zfp777_5	1
Zgrf1	Zgrf1_4	1
Zgrf1	Zgrf1_5	1
Zgrf1	Zgrf1_2	1
Zgrf1	Zgrf1_3	1
Zgrf1	Zgrf1_1	1
Islr2	Islr2_5	1
Islr2	Islr2_3	1
Islr2	Islr2_4	1
Islr2	Islr2_1	1
Islr2	Islr2_2	1
Ucp2	Ucp2_1	1
Ucp2	Ucp2_5	1
Ucp2	Ucp2_4	1
Ucp2	Ucp2_2	1
Ucp2	Ucp2_3	1
Inca1	Inca1_3	1
Inca1	Inca1_2	1
Inca1	Inca1_4	1
Inca1	Inca1_1	1
Inca1	Inca1_5	1
Qrich2	Qrich2_4	1
Qrich2	Qrich2_3	1
Qrich2	Qrich2_1	1
Qrich2	Qrich2_5	1
Qrich2	Qrich2_2	1
Ankrd11	Ankrd11_4	1
Ankrd11	Ankrd11_1	1
Ankrd11	Ankrd11_2	1
Ankrd11	Ankrd11_5	1
Ankrd11	Ankrd11_3	1
Klhdc10	Klhdc10_5	1
Klhdc10	Klhdc10_1	1
Klhdc10	Klhdc10_3	1
Klhdc10	Klhdc10_4	1
Klhdc10	Klhdc10_2	1
Fam21	Fam21_4	1
Fam21	Fam21_2	1
Fam21	Fam21_3	1
Fam21	Fam21_1	1
Fam21	Fam21_5	1
Tsta3	Tsta3_5	1
Tsta3	Tsta3_3	1
Tsta3	Tsta3_2	1
Tsta3	Tsta3_1	1
Tsta3	Tsta3_4	1
Celf2	Celf2_3	1
Celf2	Celf2_5	1
Celf2	Celf2_4	1
Celf2	Celf2_2	1
Celf2	Celf2_1	1
Pde12	Pde12_3	1
Pde12	Pde12_4	1
Pde12	Pde12_2	1
Pde12	Pde12_5	1
Pde12	Pde12_1	1
Zfand5	Zfand5_2	1
Zfand5	Zfand5_4	1
Zfand5	Zfand5_1	1
Zfand5	Zfand5_3	1
Zfand5	Zfand5_5	1
Prpf39	Prpf39_1	1
Prpf39	Prpf39_4	1
Prpf39	Prpf39_3	1
Prpf39	Prpf39_5	1
Prpf39	Prpf39_2	1
Fam32a	Fam32a_1	1
Fam32a	Fam32a_3	1
Fam32a	Fam32a_4	1
Fam32a	Fam32a_2	1
Fam32a	Fam32a_5	1
Mical3	Mical3_3	1
Mical3	Mical3_1	1
Mical3	Mical3_4	1
Mical3	Mical3_2	1
Mical3	Mical3_5	1
Tusc1	Tusc1_1	1
Tusc1	Tusc1_5	1
Tusc1	Tusc1_4	1
Tusc1	Tusc1_3	1
Tusc1	Tusc1_2	1
Strn4	Strn4_5	1
Strn4	Strn4_3	1
Strn4	Strn4_4	1
Strn4	Strn4_1	1
Strn4	Strn4_2	1
Krtap21-1	Krtap21-1_1	1
Krtap21-1	Krtap21-1_5	1
Krtap21-1	Krtap21-1_4	1
Krtap21-1	Krtap21-1_3	1
Krtap21-1	Krtap21-1_2	1
Sphk1	Sphk1_1	1
Sphk1	Sphk1_3	1
Sphk1	Sphk1_4	1
Sphk1	Sphk1_5	1
Sphk1	Sphk1_2	1
Sh3bp2	Sh3bp2_5	1
Sh3bp2	Sh3bp2_3	1
Sh3bp2	Sh3bp2_1	1
Sh3bp2	Sh3bp2_2	1
Sh3bp2	Sh3bp2_4	1
Fech	Fech_4	1
Fech	Fech_2	1
Fech	Fech_3	1
Fech	Fech_5	1
Fech	Fech_1	1
Rala	Rala_4	1
Rala	Rala_3	1
Rala	Rala_2	1
Rala	Rala_1	1
Rala	Rala_5	1
Kctd15	Kctd15_1	1
Kctd15	Kctd15_3	1
Kctd15	Kctd15_2	1
Kctd15	Kctd15_5	1
Kctd15	Kctd15_4	1
Rpl23a	Rpl23a_2	1
Rpl23a	Rpl23a_1	1
Aatf	Aatf_1	1
Aatf	Aatf_3	1
Aatf	Aatf_2	1
Aatf	Aatf_5	1
Aatf	Aatf_4	1
Fam117b	Fam117b_3	1
Fam117b	Fam117b_4	1
Fam117b	Fam117b_2	1
Fam117b	Fam117b_5	1
Fam117b	Fam117b_1	1
Rhbdl2	Rhbdl2_4	1
Rhbdl2	Rhbdl2_5	1
Rhbdl2	Rhbdl2_2	1
Rhbdl2	Rhbdl2_1	1
Rhbdl2	Rhbdl2_3	1
Zfp286	Zfp286_5	1
Zfp286	Zfp286_4	1
Zfp286	Zfp286_1	1
Zfp286	Zfp286_3	1
Zfp286	Zfp286_2	1
Alb	Alb_2	1
Alb	Alb_5	1
Alb	Alb_1	1
Alb	Alb_4	1
Alb	Alb_3	1
Gm5773	Gm5773_1	1
Igfbp1	Igfbp1_4	1
Igfbp1	Igfbp1_5	1
Igfbp1	Igfbp1_1	1
Igfbp1	Igfbp1_3	1
Igfbp1	Igfbp1_2	1
Dnmt3l	Dnmt3l_5	1
Dnmt3l	Dnmt3l_2	1
Dnmt3l	Dnmt3l_1	1
Dnmt3l	Dnmt3l_4	1
Dnmt3l	Dnmt3l_3	1
Tcf3	Tcf3_4	1
Tcf3	Tcf3_3	1
Tcf3	Tcf3_5	1
Tcf3	Tcf3_1	1
Tcf3	Tcf3_2	1
Zfp518a	Zfp518a_4	1
Zfp518a	Zfp518a_5	1
Zfp518a	Zfp518a_2	1
Zfp518a	Zfp518a_3	1
Zfp518a	Zfp518a_1	1
Prkci	Prkci_4	1
Prkci	Prkci_3	1
Prkci	Prkci_5	1
Prkci	Prkci_2	1
Prkci	Prkci_1	1
Anapc11	Anapc11_1	1
Anapc11	Anapc11_5	1
Anapc11	Anapc11_3	1
Anapc11	Anapc11_4	1
Anapc11	Anapc11_2	1
Chit1	Chit1_5	1
Chit1	Chit1_2	1
Chit1	Chit1_3	1
Chit1	Chit1_4	1
Chit1	Chit1_1	1
Olfr202	Olfr202_2	1
Olfr202	Olfr202_3	1
Olfr202	Olfr202_4	1
Olfr202	Olfr202_1	1
Olfr202	Olfr202_5	1
Thsd1	Thsd1_4	1
Thsd1	Thsd1_5	1
Thsd1	Thsd1_3	1
Thsd1	Thsd1_1	1
Thsd1	Thsd1_2	1
Olfr1289	Olfr1289_1	1
Olfr1289	Olfr1289_5	1
Olfr1289	Olfr1289_2	1
Olfr1289	Olfr1289_4	1
Olfr1289	Olfr1289_3	1
Apoa5	Apoa5_2	1
Apoa5	Apoa5_1	1
Apoa5	Apoa5_5	1
Apoa5	Apoa5_4	1
Apoa5	Apoa5_3	1
Zfp146	Zfp146_1	1
Zfp146	Zfp146_3	1
Zfp146	Zfp146_5	1
Zfp146	Zfp146_4	1
Zfp146	Zfp146_2	1
Wwp1	Wwp1_4	1
Wwp1	Wwp1_1	1
Wwp1	Wwp1_3	1
Wwp1	Wwp1_5	1
Wwp1	Wwp1_2	1
Prkg1	Prkg1_2	1
Prkg1	Prkg1_5	1
Prkg1	Prkg1_4	1
Prkg1	Prkg1_1	1
Prkg1	Prkg1_3	1
Olfr1226	Olfr1226_3	1
Olfr1226	Olfr1226_2	1
Olfr1226	Olfr1226_1	1
Chaf1b	Chaf1b_1	1
Chaf1b	Chaf1b_3	1
Chaf1b	Chaf1b_5	1
Chaf1b	Chaf1b_4	1
Chaf1b	Chaf1b_2	1
Muc13	Muc13_2	1
Muc13	Muc13_4	1
Muc13	Muc13_5	1
Muc13	Muc13_1	1
Muc13	Muc13_3	1
Olfr794	Olfr794_2	1
Olfr794	Olfr794_1	1
Olfr794	Olfr794_4	1
Olfr794	Olfr794_3	1
Olfr794	Olfr794_5	1
Smad2	Smad2_4	1
Smad2	Smad2_1	1
Smad2	Smad2_2	1
Smad2	Smad2_3	1
Smad2	Smad2_5	1
Mtcl1	Mtcl1_4	1
Mtcl1	Mtcl1_5	1
Mtcl1	Mtcl1_1	1
Mtcl1	Mtcl1_3	1
Mtcl1	Mtcl1_2	1
Wdr20	Wdr20_5	1
Wdr20	Wdr20_3	1
Wdr20	Wdr20_2	1
Wdr20	Wdr20_4	1
Wdr20	Wdr20_1	1
Grpr	Grpr_4	1
Grpr	Grpr_2	1
Grpr	Grpr_3	1
Grpr	Grpr_5	1
Grpr	Grpr_1	1
Igsf9b	Igsf9b_3	1
Igsf9b	Igsf9b_4	1
Igsf9b	Igsf9b_1	1
Igsf9b	Igsf9b_2	1
Igsf9b	Igsf9b_5	1
Nup62	Nup62_4	1
Nup62	Nup62_3	1
Nup62	Nup62_2	1
Nup62	Nup62_5	1
Nup62	Nup62_1	1
Klra5	Klra5_4	1
Klra5	Klra5_5	1
Klra5	Klra5_3	1
Klra5	Klra5_1	1
Klra5	Klra5_2	1
Sccpdh	Sccpdh_2	1
Sccpdh	Sccpdh_4	1
Sccpdh	Sccpdh_5	1
Sccpdh	Sccpdh_1	1
Sccpdh	Sccpdh_3	1
Mfsd10	Mfsd10_4	1
Mfsd10	Mfsd10_3	1
Mfsd10	Mfsd10_5	1
Mfsd10	Mfsd10_2	1
Mfsd10	Mfsd10_1	1
Ugt1a10	Ugt1a10_4	1
Ugt1a10	Ugt1a10_3	1
Ugt1a10	Ugt1a10_1	1
Ugt1a10	Ugt1a10_5	1
Ugt1a10	Ugt1a10_2	1
Zbtb2	Zbtb2_1	1
Zbtb2	Zbtb2_2	1
Zbtb2	Zbtb2_3	1
Zbtb2	Zbtb2_4	1
Zbtb2	Zbtb2_5	1
Gnptg	Gnptg_5	1
Gnptg	Gnptg_1	1
Gnptg	Gnptg_4	1
Gnptg	Gnptg_2	1
Gnptg	Gnptg_3	1
Wasf1	Wasf1_2	1
Wasf1	Wasf1_4	1
Wasf1	Wasf1_1	1
Wasf1	Wasf1_3	1
Wasf1	Wasf1_5	1
Tefm	Tefm_4	1
Tefm	Tefm_1	1
Tefm	Tefm_5	1
Tefm	Tefm_2	1
Tefm	Tefm_3	1
Pcdha3	Pcdha3_5	1
Pcdha3	Pcdha3_2	1
Pcdha3	Pcdha3_4	1
Pcdha3	Pcdha3_1	1
Pcdha3	Pcdha3_3	1
6330409D20Rik	6330409D20Rik_3	1
6330409D20Rik	6330409D20Rik_2	1
6330409D20Rik	6330409D20Rik_4	1
6330409D20Rik	6330409D20Rik_1	1
6330409D20Rik	6330409D20Rik_5	1
Meaf6	Meaf6_5	1
Meaf6	Meaf6_2	1
Meaf6	Meaf6_1	1
Meaf6	Meaf6_4	1
Meaf6	Meaf6_3	1
Mcl1	Mcl1_5	1
Mcl1	Mcl1_1	1
Mcl1	Mcl1_2	1
Mcl1	Mcl1_3	1
Mcl1	Mcl1_4	1
Rab11fip4	Rab11fip4_2	1
Rab11fip4	Rab11fip4_1	1
Rab11fip4	Rab11fip4_5	1
Rab11fip4	Rab11fip4_3	1
Rab11fip4	Rab11fip4_4	1
Cpsf7	Cpsf7_5	1
Cpsf7	Cpsf7_3	1
Cpsf7	Cpsf7_1	1
Cpsf7	Cpsf7_4	1
Cpsf7	Cpsf7_2	1
Galnt15	Galnt15_3	1
Galnt15	Galnt15_5	1
Galnt15	Galnt15_2	1
Galnt15	Galnt15_1	1
Galnt15	Galnt15_4	1
Ubald1	Ubald1_1	1
